MAL_ID,Name,Genres,Type,Rating,Popularity
5810,Sakuran Boy DT,"Comedy, Super Power",TV,PG-13 - Teens 13 or older,12405
5811,Nezumi no Rusuban,Action,Movie,G - All Ages,10602
5812,Doubutsu Sumo Taikai,Action,Movie,G - All Ages,10499
5813,Urashima Tarou (1931),Action,Movie,G - All Ages,9306
5814,Dankichi-jima no Olympic Taikai,"Action, Sports",Movie,G - All Ages,10275
5819,Tori no Uta,Fantasy,OVA,PG-13 - Teens 13 or older,7090
5821,Zenmai Zamurai,"Comedy, Kids",TV,G - All Ages,12658
5826,Oira no Yakyuu,Sports,Movie,G - All Ages,9491
5828,Kishin Douji Zenki Gaiden: Anki Kitan,"Action, Demons, Supernatural",OVA,R+ - Mild Nudity,9355
5829,Blocker Gundan IV Machine Blaster,"Action, Mecha, Sci-Fi",TV,PG-13 - Teens 13 or older,11204
5830,Tsurupika Hagemaru-kun,"Kids, Comedy",TV,PG - Children,9148
5832,Tiger Mask Nisei,"Action, Sports, Drama",TV,R - 17+ (violence & profanity),6581
5833,Tondemo Senshi Muteking,"Action, Comedy, Kids, Magic, Mecha, Sci-Fi, Shounen, Super Power",TV,Unknown,11922
5834,Kyojin no Hoshi,"Drama, Sports",TV,G - All Ages,9039
5835,Hanasakeru Seishounen,"Drama, Romance, Shoujo",TV,PG-13 - Teens 13 or older,2056
5838,Furudera no Obake-soudou,"Action, Adventure",Movie,G - All Ages,10783
5841,Yume wo Kanaeru Zou,Comedy,TV,G - All Ages,13135
5842,Kotatsu Neko,Comedy,ONA,G - All Ages,10455
5844,Pokemon: Pikachu no Obake Carnival,"Adventure, Comedy, Fantasy, Kids",Special,PG - Children,6252
5845,Pokemon: Pikachu no Natsumatsuri,"Action, Comedy, Fantasy, Kids",Special,PG - Children,6049
5848,Cinnamon the Movie,Fantasy,Movie,G - All Ages,9821
5849,Zettai Karen Children: Oobanburumai! Natsuko to Hotaru no B.A.B.E.L. Tsuushin,"Action, Comedy, Supernatural, Shounen",Special,PG-13 - Teens 13 or older,8286
5854,Shin Chou Kyou Ryo: Condor Hero III,"Action, Adventure, Drama, Historical, Romance",TV,PG-13 - Teens 13 or older,8394
5859,Kiddy GiRL-AND Pilot,"Action, Super Power, Sci-Fi",OVA,PG-13 - Teens 13 or older,6816
5862,Fumoon,Sci-Fi,Special,PG-13 - Teens 13 or older,10843
5865,Nanaka 6/17 Special,"Comedy, Drama, Romance, Shounen, Slice of Life",Special,PG-13 - Teens 13 or older,9274
5868,Haru no Uta,Music,Movie,G - All Ages,10102
5869,Chou no Sainan,Action,Movie,G - All Ages,10418
5870,Hibari no Yadogae,Action,Movie,G - All Ages,10535
5871,Norakuro Nitouhei: Kyouren no Maki,"Action, Adventure",Movie,G - All Ages,11047
5872,Doubutsu Mura no Sports Day,Action,Movie,G - All Ages,10917
5873,Tarou-san no Kisha,Action,Movie,G - All Ages,9814
5874,Sankou to Tako: Hyakumanryou Chinsoudou,Action,Movie,G - All Ages,11687
5875,Kobutori (1929),"Comedy, Demons",Movie,G - All Ages,8248
5876,Izumo,"Adventure, Historical, Fantasy",OVA,R+ - Mild Nudity,11057
5877,Abunai Sisters: Koko & Mika,"Action, Comedy, Ecchi",OVA,R+ - Mild Nudity,6805
5878,Love Position: Halley Densetsu,"Fantasy, Sci-Fi",OVA,PG-13 - Teens 13 or older,10632
5880,Oshiruko,Comedy,ONA,G - All Ages,10437
5883,Examurai Sengoku,"Action, Sci-Fi, Martial Arts, Samurai",TV,PG-13 - Teens 13 or older,7267
5886,Kujira no Josephina,"Adventure, Fantasy",TV,G - All Ages,12580
5889,Long Dao Qi Yuan,"Action, Fantasy",Movie,PG-13 - Teens 13 or older,11248
5890,Inko,"Hentai, Yuri",OVA,Rx - Hentai,6911
5891,Kousoku Denjin Albegus,Mecha,TV,PG - Children,9708
5895,Tistou Midori no Oyayubi,"Historical, Magic",Movie,G - All Ages,11561
5900,Jean Valjean Monogatari,Drama,Special,G - All Ages,11088
5902,Hyakujitsu no Bara,"Drama, Yaoi",OVA,R+ - Mild Nudity,3035
5904,B.B. Fish,"Drama, Romance, Seinen",OVA,R+ - Mild Nudity,9357
5907,Mujigen Hunter Fandora,"Adventure, Fantasy, Sci-Fi",OVA,R - 17+ (violence & profanity),8994
5908,Chinpui,Comedy,TV,G - All Ages,10909
5909,Seitokai no Ichizon,"Harem, Comedy, Parody, School",TV,PG-13 - Teens 13 or older,894
5914,Kanamemo,"Comedy, Ecchi, Shoujo Ai, Slice of Life",TV,PG-13 - Teens 13 or older,2790
5916,Donguri no Ie,Drama,Movie,G - All Ages,14548
5917,Tsuru ni Notte: Tomoko no Bouken,Drama,Movie,G - All Ages,11563
5918,Deimos no Hanayome: Ran no Kumikyoku,"Mystery, Horror, Demons, Psychological, Supernatural, Drama, Magic, Fantasy, Shoujo",OVA,R - 17+ (violence & profanity),7047
5920,Xanadu Dragonslayer Densetsu,"Adventure, Comedy, Fantasy",OVA,R+ - Mild Nudity,10618
5921,Utsunomiko,"Adventure, Demons, Fantasy",Movie,PG - Children,11303
5922,Tenjouhen: Utsunomiko,"Adventure, Demons, Fantasy",Movie,PG - Children,11682
5923,Utsunomiko: Heaven Chapter,"Adventure, Demons, Fantasy",OVA,PG - Children,11058
5924,Koushoku Ichidai Otoko,"Drama, Hentai, Historical, Psychological",OVA,Rx - Hentai,7847
5925,Neko Hiki no Oruorane,"Music, Fantasy",OVA,G - All Ages,9946
5926,Antique Heart,"Magic, Mystery, School",OVA,G - All Ages,10164
5927,Hoshi Neko Fullhouse,"Sci-Fi, Comedy, Romance",OVA,R+ - Mild Nudity,10908
5928,Kigyou Senshi Yamazaki: Long Distance Call,"Sci-Fi, Drama, Seinen",OVA,R+ - Mild Nudity,11124
5929,Hi no Ame ga Furu,"Drama, Historical",Movie,G - All Ages,9888
5930,Hayou no Tsurugi: Shikkoku no Mashou,"Supernatural, Fantasy, Shoujo",OVA,R - 17+ (violence & profanity),12705
5931,Ai to Ken no Camelot: Mangaka Marina Time Slip Jiken,"Adventure, Fantasy, Comedy",OVA,PG-13 - Teens 13 or older,11549
5933,Shiroi Kiba White Fang Monogatari,"Adventure, Historical, Drama",Special,G - All Ages,11145
5934,Greed,"Adventure, Fantasy",OVA,PG-13 - Teens 13 or older,11165
5935,Animation Kikou: Marco Polo no Bouken,"Adventure, Historical",TV,G - All Ages,11403
5936,Hashire! Shiroi Ookami,Drama,Movie,PG-13 - Teens 13 or older,10665
5938,Onegai♪My Melody Kirara★,"Fantasy, Magic, Comedy",TV,G - All Ages,9564
5940,Seiken no Blacksmith,"Action, Adventure, Fantasy",TV,R+ - Mild Nudity,999
5941,Cross Game,"Comedy, Drama, Romance, School, Shounen, Sports",TV,PG-13 - Teens 13 or older,1392
5943,The Aurora: Umi no Aurora,"Adventure, Sci-Fi",Movie,Unknown,13036
5945,Element Hunters,"Sci-Fi, Shounen",TV,G - All Ages,4555
5947,Tengen Toppa Gurren Lagann Movie Zenyasai: Viral no Amai Yume,Comedy,OVA,PG-13 - Teens 13 or older,3211
5953,Mahou no Princess Minky Momo: Yume wo Dakishimete,"Magic, Shoujo",TV,G - All Ages,8862
5955,Toaru Majutsu no Index-tan,"Comedy, Parody",Special,PG-13 - Teens 13 or older,2341
5956,High School! Kimengumi (Movie),"Comedy, Parody, Romance, School, Shounen",Movie,PG - Children,11558
5957,Nyoro-n Churuya-san,Comedy,ONA,G - All Ages,3130
5958,Sora no Otoshimono,"Sci-Fi, Harem, Comedy, Supernatural, Romance, Ecchi, Shounen",TV,PG-13 - Teens 13 or older,338
5959,Mizugi Kanojo The Animation,Hentai,OVA,Rx - Hentai,4040
5962,Metal Fight Beyblade,"Adventure, Comedy, Sports",TV,PG - Children,2111
5967,Kinnikuman II Sei: Ultimate Muscle,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,PG-13 - Teens 13 or older,6137
5968,Kinnikuman II Sei: Ultimate Muscle 2,"Action, Sci-Fi, Comedy, Sports, Martial Arts, Shounen",TV,PG-13 - Teens 13 or older,6501
5973,Fight Ippatsu! Juuden-chan!!,"Ecchi, Comedy, Sci-Fi, Shounen",TV,R+ - Mild Nudity,3034
5978,Kannagi: Moshimo Kannagi ga Attara...,"Comedy, School, Shounen, Supernatural",Special,PG-13 - Teens 13 or older,3020
5983,Higepiyo,Comedy,TV,PG - Children,6285
5984,Ristorante Paradiso,"Drama, Josei, Romance, Slice of Life",TV,PG-13 - Teens 13 or older,2648
5986,Tengai Makyou: Jiraiya Oboro-hen,"Adventure, Fantasy",OVA,G - All Ages,13336
5987,Marin to Yamato: Fushigi na Nichiyoubi,Kids,OVA,G - All Ages,14330
5990,Cosmic Fantasy: Ginga Mehyou no Wana,"Action, Sci-Fi, Space, Comedy, Romance, Fantasy",OVA,PG-13 - Teens 13 or older,11206
5992,Tsuyoshi Shikkari Shinasai,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,PG-13 - Teens 13 or older,9186
5993,Samayou Midara na Lunatics,Hentai,OVA,Rx - Hentai,7580
5994,Midoriyama Koukou Koushien-hen,"Comedy, School, Sports",OVA,PG-13 - Teens 13 or older,13299
5996,Tennis no Ouji-sama: Oshougatsu Special,"Action, Comedy, Sports, Shounen",Special,PG-13 - Teens 13 or older,5938
5997,Sabu to Ichi Torimono Hikae,"Action, Slice of Life, Adventure, Police, Martial Arts, Samurai, Historical, Drama, Shounen",TV,R - 17+ (violence & profanity),9458
5998,Hottarake no Shima: Haruka to Mahou no Kagami,Fantasy,Movie,G - All Ages,5214
6000,Haruwo,Action,OVA,PG-13 - Teens 13 or older,10720
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,"Adventure, Fantasy, Historical, Romance",OVA,PG-13 - Teens 13 or older,1065
6008,Jewelpet,"Fantasy, Magic, Shoujo",TV,PG - Children,5187
6012,Kinpatsu no Jeanie,"Historical, Drama",TV,G - All Ages,11373
6015,Megami Tantei Vinus File,Hentai,OVA,Rx - Hentai,10799
6016,Kyoushoku Soukou Guyver (1989),"Action, Horror, Sci-Fi, Super Power",OVA,PG-13 - Teens 13 or older,4772
6018,Patchin shite! Obaachan,Drama,Movie,G - All Ages,14323
6023,Nogizaka Haruka no Himitsu: Purezza,"Comedy, Ecchi, Romance",TV,PG-13 - Teens 13 or older,1938
6024,Chi's Sweet Home: Atarashii Ouchi,"Comedy, Kids, Slice of Life",TV,G - All Ages,3295
6025,Battle Can²,"Action, Hentai, Sci-Fi",OVA,Rx - Hentai,10567
6028,Dr. Slump Movie 04: Arale-chan Hoyoyo! Nanaba Shiro no Hihou,"Sci-Fi, Comedy, Shounen",Movie,PG-13 - Teens 13 or older,9977
6030,Needless,"Action, Sci-Fi, Comedy, Super Power, Ecchi, Seinen",TV,R - 17+ (violence & profanity),1169
6031,Osu!! Karate-bu,"Martial Arts, School, Shounen",OVA,R - 17+ (violence & profanity),9539
6032,Aquarion Movie: Ippatsu Gyakuten-hen,"Fantasy, Mecha, Drama",Movie,PG-13 - Teens 13 or older,6083
6033,Dragon Ball Kai,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,PG-13 - Teens 13 or older,536
6038,Transformers Zone,"Mecha, Sci-Fi",OVA,PG - Children,9534
6041,Honoo no Haramase Doukyuusei,"Harem, Hentai, School, Yuri",OVA,Rx - Hentai,5754
6045,Kimi ni Todoke,"Slice of Life, Drama, Romance, School, Shoujo",TV,PG-13 - Teens 13 or older,148
6046,Tales of Vesperia: The First Strike,"Action, Adventure, Fantasy, Magic, Military",Movie,PG-13 - Teens 13 or older,2418
6050,Mahou Sensei Negima!: Mou Hitotsu no Sekai,"Action, Adventure, Supernatural, Magic, Ecchi, Shounen",OVA,PG-13 - Teens 13 or older,3533
6055,F,"Cars, Shounen, Sports",TV,PG-13 - Teens 13 or older,8460
6056,Sasuke,"Action, Martial Arts, Historical, Shounen",TV,G - All Ages,10470
6060,1-gatsu ni wa Christmas,"Drama, Romance",OVA,G - All Ages,10578
6061,Maryuu Senki,"Fantasy, Horror",OVA,R+ - Mild Nudity,8750
6062,Duel Masters Movie 2: Lunatic God Saga,"Action, Adventure, Comedy, Shounen",Movie,G - All Ages,10667
6063,Penguin no Mondai Movie,"Comedy, Kids",Movie,G - All Ages,14778
6064,Higurashi no Naku Koro ni Kai Specials,"Comedy, Parody",Special,PG-13 - Teens 13 or older,2506
6065,Lemon Angel YJ-ban,"Romance, School",OVA,R+ - Mild Nudity,11901
6067,Moeru! Oniisan,"Action, Adventure, Comedy",TV,PG-13 - Teens 13 or older,10739
6068,Sensei no Ojikan: Doki Doki School Hours OVA,"Comedy, School",OVA,PG-13 - Teens 13 or older,8833
6069,Gregory Horror Show,"Mystery, Comedy, Horror, Demons, Supernatural",TV,PG-13 - Teens 13 or older,7736
6071,Juuippiki no Neko,Fantasy,Movie,G - All Ages,11324
6072,Juuippiki no Neko to Ahoudori,"Kids, Adventure, Fantasy",Movie,G - All Ages,12468
6073,21 Emon Uchuu e Irasshai!,"Space, Comedy, Sci-Fi",Movie,G - All Ages,12313
6074,21 Emon Uchuu ike! Hadashi no Princess,"Space, Comedy, Sci-Fi",Movie,G - All Ages,11968
6075,Ai no Wakakusa Yama Monogatari,Comedy,TV,PG-13 - Teens 13 or older,10585
6076,"""Eiji""","Comedy, Drama, Sports",OVA,R - 17+ (violence & profanity),8948
6077,Akubi Girl,"Comedy, Fantasy",TV,PG - Children,11350
6078,Al Caral no Isan,"Sci-Fi, Space, Seinen",OVA,R+ - Mild Nudity,10564
6087,Jetter Mars,"Action, Drama, Mecha, Sci-Fi",TV,G - All Ages,10631
6090,Hon Ran,"Action, Magic, Martial Arts",OVA,R+ - Mild Nudity,9549
6091,Shiritsutantei: Toki Shouzou Trouble Note - Hard & Loose,"Action, Mystery",OVA,R+ - Mild Nudity,13000
6093,Anmitsu Hime,"Comedy, Historical, Shoujo",TV,G - All Ages,10772
6094,A Piece of Phantasmagoria,"Fantasy, Kids",OVA,G - All Ages,7331
6095,Azuki-chan the Movie,"Comedy, Romance, Shoujo, Slice of Life",Movie,G - All Ages,11108
6096,Bad Boys,"Action, Comedy, Seinen",OVA,R - 17+ (violence & profanity),9058
6097,Heisei Harenchi Gakuen,"Hentai, Comedy, School",OVA,Rx - Hentai,9979
6098,Sora no Manimani,"Slice of Life, Comedy, Romance, School, Seinen",TV,PG-13 - Teens 13 or older,2603
6107,Aruhi no Clamp Gakuen Tanteidan,Comedy,Special,G - All Ages,10278
6112,Shin Koihime†Musou,"Comedy, Ecchi, Fantasy, Historical",TV,R+ - Mild Nudity,3089
6114,Rainbow: Nisha Rokubou no Shichinin,"Drama, Historical, Seinen, Thriller",TV,R - 17+ (violence & profanity),466
6115,Lupin III vs. Detective Conan,"Action, Adventure, Comedy, Mystery, Shounen",Special,PG-13 - Teens 13 or older,3158
6116,Mainichi Kaasan,"Slice of Life, Comedy",TV,PG - Children,8174
6117,Gokujou!! Mecha Mote Iinchou,"Comedy, Romance, School, Shoujo",TV,PG - Children,5806
6119,Cookin' Idol Ai! Mai! Main!,"Comedy, Kids",TV,PG - Children,9477
6120,Mitama: Nin,"Demons, Hentai, Martial Arts, Yuri",OVA,Rx - Hentai,7676
6122,Jinkou Shoujo: Henshin Sex Android,Hentai,OVA,Rx - Hentai,6113
6124,Toshishun,"Adventure, Drama, Fantasy, Historical, Supernatural",Special,PG - Children,14093
6127,Toradora!: SOS! Kuishinbou Banbanzai,Comedy,Special,PG-13 - Teens 13 or older,1552
6129,Umi Monogatari: Anata ga Ite Kureta Koto,"Supernatural, Drama, Magic, Romance, Fantasy",TV,PG-13 - Teens 13 or older,3392
6130,Marie & Gali,Comedy,TV,PG-13 - Teens 13 or older,7394
6131,Charady no Joke na Mainichi,Comedy,TV,PG-13 - Teens 13 or older,8597
6133,Violence Gekiga Shin David no Hoshi: Inma Densetsu,Hentai,OVA,Rx - Hentai,12183
6137,Tsuki no Waltz,"Music, Kids",Music,G - All Ages,8604
6148,Yurumates,"Slice of Life, Comedy, Seinen",OVA,PG-13 - Teens 13 or older,6099
6149,Chibi Maruko-chan (1995),"Slice of Life, Comedy, Kids, School",TV,G - All Ages,7798
6150,Shanshan de Hongxing: Hongxing Xiao Yongshi,"Slice of Life, Historical, Kids",Movie,G - All Ages,13825
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,"Action, Fantasy, Super Power",OVA,PG-13 - Teens 13 or older,3357
6152,Final Fantasy VII: Advent Children - Venice Film Festival Footage,"Action, Fantasy, Drama, Sci-Fi",Movie,PG-13 - Teens 13 or older,4873
6153,Saint Seiya Recap,"Sci-Fi, Adventure, Fantasy, Shounen",Special,PG-13 - Teens 13 or older,6062
6154,Saint Seiya: Meiou Hades Juuni Kyuu-hen - Yomigaerishi Gold Saint-tachi no Shinwa,"Adventure, Sci-Fi, Shounen",Special,PG-13 - Teens 13 or older,5185
6156,Xi Yang Yang Yu Hui Tai Lang: Zhi Niu Qi Chong Tian,"Adventure, Comedy, Kids",Movie,G - All Ages,12917
6162,Tailenders,"Action, Adventure, Cars, Sci-Fi",Movie,PG-13 - Teens 13 or older,3985
6163,Kuroshitsuji Recap,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen",Special,PG-13 - Teens 13 or older,2819
6164,Aoi Hana,"Romance, Shoujo Ai, Slice of Life",TV,PG-13 - Teens 13 or older,1692
6165,White Album 2nd Season,"Drama, Harem, Music, Romance",TV,PG-13 - Teens 13 or older,2530
6166,Asobi ni Iku yo!,"Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,R+ - Mild Nudity,917
6169,Tenjoubito to Akutobito Saigo no Tatakai,"Action, Fantasy, Magic, Super Power, Supernatural",Movie,PG-13 - Teens 13 or older,5591
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,PG-13 - Teens 13 or older,1602
6172,Layton Kyouju to Eien no Utahime,"Adventure, Mystery",Movie,PG - Children,3392
6178,Pokemon Movie 12: Arceus Choukoku no Jikuu e,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,PG - Children,1949
6181,Highway Jenny,Fantasy,OVA,PG-13 - Teens 13 or older,10352
6182,Maihime,"Historical, Drama, Romance",OVA,PG-13 - Teens 13 or older,9345
6183,You Shoumei Bijutsukan Line,Fantasy,OVA,G - All Ages,11136
6184,Makaryuudo Demon Hunter,"Supernatural, Demons",OVA,R+ - Mild Nudity,9120
6187,Nodame Cantabile OVA,"Comedy, Josei, Music, Romance, Slice of Life",OVA,PG-13 - Teens 13 or older,3304
6189,Baton,"Adventure, Sci-Fi",Movie,PG-13 - Teens 13 or older,8652
6194,Stretta The Animation,Hentai,OVA,Rx - Hentai,5107
6195,Rita to Nantoka,Slice of Life,TV,G - All Ages,12407
6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki's Case Files,"Police, Comedy, Mystery, Shounen",OVA,PG-13 - Teens 13 or older,4774
6199,Mai-Otome Zwei Special,Magic,Special,G - All Ages,7676
6201,Princess Lover!,"Harem, Comedy, Ecchi, School",TV,R+ - Mild Nudity,852
6202,Daisetsusan no Yuusha Kibaou,"Adventure, Drama",Special,PG-13 - Teens 13 or older,11339
6203,Sasameki Koto,"Comedy, Romance, School, Shoujo Ai",TV,PG-13 - Teens 13 or older,2038
6205,Kämpfer,"Action, Comedy, Ecchi, Romance, School, Shoujo Ai, Super Power",TV,R+ - Mild Nudity,613
6206,La Vilaine LuLu,Comedy,Special,Unknown,14918
6209,Macross 7 Plus,"Music, Slice of Life, Space, Mecha",Special,G - All Ages,6161
6211,Tokyo Magnitude 8.0,Drama,TV,PG-13 - Teens 13 or older,611
6213,Toaru Kagaku no Railgun,"Action, Sci-Fi, Super Power",TV,PG-13 - Teens 13 or older,281
6215,Dr.,"Action, Adventure, Magic, Super Power, Music, Sci-Fi",Music,G - All Ages,8467
6217,Crayon Shin-chan Movie 03: Unkokusai no Yabou,"Sci-Fi, Comedy, Historical, Seinen",Movie,G - All Ages,7450
6219,Nijiiro Hotaru: Eien no Natsuyasumi,"Fantasy, Romance, Slice of Life",Movie,G - All Ages,6072
6220,Musuko no Tomodachi ni Okasarete,Hentai,OVA,Rx - Hentai,7060
6226,Utawarerumono Recaps,"Action, Drama, Fantasy",Special,PG-13 - Teens 13 or older,7299
6227,Lovedol: Lovely Idol OVA,"Comedy, Drama, Ecchi, Harem, Music",OVA,PG-13 - Teens 13 or older,9295
6229,Konpeki no Kantai,"Action, Drama, Historical, Military",OVA,PG-13 - Teens 13 or older,8735
6230,Kyokujitsu no Kantai,"Action, Drama, Historical, Military",OVA,PG-13 - Teens 13 or older,10137
6231,Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,"Mystery, Shounen",OVA,PG-13 - Teens 13 or older,4817
6234,True Tears: Mini Chara 4-koma Gekijou,"Comedy, Parody, School",Special,G - All Ages,4958
6235,Immoral,Hentai,OVA,Rx - Hentai,7202
6245,Spirit of Wonder: China-san Tanpenshuu,"Comedy, Sci-Fi, Seinen",Special,R+ - Mild Nudity,9266
6246,Black Jack: Sora kara Kita Kodomo,Drama,OVA,PG-13 - Teens 13 or older,8049
6251,Sketchbook: Full Color's Picture Drama,"Slice of Life, Comedy",Special,G - All Ages,8738
6261,Koguma no Misha,"Kids, Adventure, Comedy, Drama",TV,PG - Children,12927
6262,Manga Sekai Mukashibanashi,"Adventure, Fantasy, Historical, Drama",TV,G - All Ages,9919
6266,Joseito,"Drama, School, Slice of Life",OVA,PG-13 - Teens 13 or older,9801
6267,Eko Eko Azarak,"Fantasy, Horror, Magic",OVA,Unknown,12081
6268,Sekishoku Elegy,Romance,OVA,Unknown,10902
6270,Neko Machi,"Fantasy, Horror",OVA,Unknown,10121
6271,Gendai Kibunroku Kaii Monogatari,Horror,OVA,Unknown,10280
6272,Zakuro Yashiki,Historical,OVA,Unknown,10891
6273,Tsuyu no Hito Shizuku,Historical,OVA,Unknown,13186
6275,Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken,"Adventure, Fantasy, Kids",Special,PG - Children,5178
6276,Umezu Kazuo no Noroi,Horror,OVA,R - 17+ (violence & profanity),6465
6277,Manga Nippon Mukashibanashi (1976),"Fantasy, Historical",TV,G - All Ages,10273
6280,Cat Shit One,"Action, Fantasy, Military",ONA,R - 17+ (violence & profanity),3239
6281,Asylum Session,"Sci-Fi, Seinen",Movie,R - 17+ (violence & profanity),7327
6286,Anata no Shiranai Kangofu: Seiteki Byoutou 24 Ji,"Hentai, Yuri",OVA,Rx - Hentai,6728
6287,Akikan!: Kan Ippatsu!? Onsen Panic,"Ecchi, Comedy",OVA,R+ - Mild Nudity,3385
6288,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,"Action, Mecha, Sci-Fi, Space",Movie,R - 17+ (violence & profanity),2205
6291,Full Metal Panic! The Second Raid Episode 00,"Action, Military, Adventure, Mecha",Special,PG-13 - Teens 13 or older,2739
6293,Koukou Butouden Crows,"Action, School, Shounen",OVA,R - 17+ (violence & profanity),7602
6297,Kamen Rider Den-O: Imagin Anime 2,"Action, Adventure, Comedy, Kids, Super Power",OVA,G - All Ages,11050
6299,Maria-sama ga Miteru 4th Specials,Comedy,Special,PG - Children,6512
6303,Perman,"Adventure, Comedy",TV,PG - Children,8550
6305,Life no Color,"Music, School",Movie,G - All Ages,8633
6310,Kinnikuman II Sei: Second Generations,Comedy,Movie,PG-13 - Teens 13 or older,10560
6311,Sarutobi Ecchan,"Comedy, Kids, Magic, School",TV,PG - Children,11338
6312,Taiho Shichau zo: Full Throttle - Watashitachi no Iru Basho,"Action, Adventure, Comedy, Police",Special,PG-13 - Teens 13 or older,8140
6318,Kigurumikku V3,"Comedy, Ecchi, Magic, Mecha, Parody",ONA,PG-13 - Teens 13 or older,9207
6324,Omamori Himari,"Action, Harem, Comedy, Demons, Supernatural, Romance, Ecchi, Fantasy",TV,R+ - Mild Nudity,729
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,PG-13 - Teens 13 or older,1006
6327,Miracle Train: Chuo-sen e Youkoso,"Fantasy, Shoujo",Special,PG-13 - Teens 13 or older,7288
6328,Bondage Game: Shinsou no Reijoutachi - Shinsou no Doreitachi,"Hentai, Psychological",Special,Rx - Hentai,8398
6330,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako!,"Comedy, Supernatural, Fantasy",Special,PG-13 - Teens 13 or older,4499
6331,Ten Little Gall Force,"Action, Military, Sci-Fi, Space, Comedy, Parody, Mecha",OVA,R+ - Mild Nudity,9820
6336,Mobile Suit Gundam Unicorn,"Action, Drama, Mecha, Military, Sci-Fi, Space",OVA,PG-13 - Teens 13 or older,1715
6337,Hitoriga The Animation,Hentai,OVA,Rx - Hentai,6300
